Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
2418.0,17543.0,2012-05-25,Critical,1.0,15.73,0.09,Regular Air,-9.17,6.48,9.54,Tracy Collins,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 1905,Small Box,0.37,2012-05-25
2419.0,17543.0,2012-05-25,Critical,35.0,1041.74,0.1,Regular Air,-51.74,30.98,17.08,Tracy Collins,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 197,Small Box,0.4,2012-05-27
2420.0,17543.0,2012-05-25,Critical,26.0,4300.626,0.06,Regular Air,685.206,200.99,8.08,Tracy Collins,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,5125,Small Box,0.59,2012-05-27
2482.0,18055.0,2010-02-04,Critical,3.0,19.98,0.02,Regular Air,-9.61,4.98,4.75,Maribeth Schnelling,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Small Box,0.36,2010-02-06
2840.0,20480.0,2009-01-29,Medium,38.0,16147.61,0.02,Regular Air,7604.95,420.98,19.99,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,2009-02-01
2844.0,20484.0,2009-01-29,Critical,14.0,1122.6375,0.09,Regular Air,17.676000000000002,95.99,4.9,Katherine Hughes,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,T60,Small Box,0.56,2009-01-31
2857.0,20579.0,2012-10-01,Medium,16.0,1434.086,0.1,Regular Air,-26.246,110.99,8.99,Jim Epp,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,LX 677,Small Box,0.57,2012-10-04
2899.0,20933.0,2012-08-26,High,45.0,2079.474,0.05,Regular Air,-81.565,55.99,5.0,Alan Hwang,New Brunswick,Atlantic,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2012-08-28
2922.0,21155.0,2011-02-05,High,4.0,81.78,0.07,Regular Air,-12.43,19.98,5.97,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 1936,Small Box,0.38,2011-02-06
3017.0,21703.0,2009-03-02,Not Specified,3.0,12.01,0.0,Regular Air,-1.08,3.69,0.5,Alan Hwang,New Brunswick,Atlantic,Small Business,Office Supplies,Labels,Avery 501,Small Box,0.38,2009-03-04
3018.0,21703.0,2009-03-02,Not Specified,20.0,1846.76,0.03,Regular Air,3.140000000000043,92.23,39.61,Alan Hwang,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,2009-03-04
3019.0,21703.0,2009-03-02,Not Specified,15.0,2211.734,0.02,Express Air,80.757,175.99,4.99,Alan Hwang,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,5165,Small Box,0.59,2009-03-02
3022.0,21731.0,2011-11-26,Low,26.0,1580.57,0.08,Regular Air,-750.82,60.98,49.0,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,2011-11-26
3036.0,21799.0,2011-04-19,Not Specified,42.0,115.99,0.05,Express Air,-53.35,2.6,2.4,Lynn Smith,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,2011-04-20
3066.0,21985.0,2009-08-26,Critical,1.0,255.83,0.07,Delivery Truck,-132.74,226.67,28.16,Lynn Smith,New Brunswick,Atlantic,Corporate,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,2009-08-27
3067.0,21985.0,2009-08-26,Critical,45.0,947.66,0.08,Delivery Truck,-2175.09,20.98,53.03,Lynn Smith,New Brunswick,Atlantic,Corporate,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,2009-08-28
3098.0,22210.0,2011-09-19,Critical,37.0,1033.44,0.1,Regular Air,385.63,29.14,4.86,Tracy Collins,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",Wrap Bag,0.38,2011-09-21
3153.0,22628.0,2009-10-29,Medium,30.0,2951.7,0.02,Delivery Truck,-1111.45,95.95,74.35,Lynn Smith,New Brunswick,Atlantic,Corporate,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,Jumbo Drum,0.57,2009-11-01
3220.0,23106.0,2010-10-20,Medium,35.0,25313.34,0.05,Delivery Truck,8612.11,810.98,16.06,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer,Jumbo Drum,0.56,2010-10-22
3262.0,23360.0,2009-05-11,Low,30.0,512.97,0.01,Express Air,261.29,15.67,1.39,Jocasta Rupert,New Brunswick,Atlantic,Consumer,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38,2009-05-11
3331.0,23809.0,2012-06-04,Not Specified,7.0,86.61,0.1,Regular Air,15.691,12.97,1.49,Nora Price,New Brunswick,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,2012-06-06
3491.0,24870.0,2009-04-24,Low,38.0,1396.58,0.03,Regular Air,600.72,35.41,1.99,Jim Epp,New Brunswick,Atlantic,Small Business,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,0.43,2009-04-26
3492.0,24870.0,2009-04-24,Low,45.0,6448.69,0.0,Regular Air,1663.35,142.86,19.99,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Storage & Organization,Letter Size Cart,Small Box,0.56,2009-05-03
3606.0,25793.0,2012-04-07,Low,27.0,3436.771,0.04,Regular Air,520.002,155.99,8.99,James Galang,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,LX 788,Small Box,0.58,2012-04-09
3724.0,26629.0,2009-07-10,High,38.0,21956.03,0.1,Regular Air,5903.086,599.99,24.49,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Technology,Copiers and Fax,Canon PC1080F Personal Copier,Large Box,0.5,2009-07-11
3725.0,26629.0,2009-07-10,High,32.0,89.89,0.06,Regular Air,-8.16,2.78,1.25,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Newell 318,Wrap Bag,0.59,2009-07-12
3909.0,27875.0,2010-03-26,Low,5.0,64.97,0.1,Regular Air,-190.3,3.48,49.0,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Hoover® Commercial Lightweight Upright Vacuum,Large Box,0.59,2010-03-31
3911.0,27879.0,2010-02-26,Medium,44.0,669.01,0.08,Regular Air,299.35,15.74,1.39,Anemone Ratner,New Brunswick,Atlantic,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,2010-02-27
3912.0,27879.0,2010-02-26,Medium,30.0,301.6,0.01,Express Air,-24.93,9.65,6.22,Anemone Ratner,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,2010-02-28
3953.0,28198.0,2012-02-08,Medium,50.0,7703.9664999999995,0.0,Regular Air,2446.497,175.99,8.99,Georgia Rosenberg,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,2180,Small Box,0.57,2012-02-09
4007.0,28583.0,2009-11-12,Critical,25.0,5811.72,0.03,Regular Air,2431.595,223.98,15.01,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL200 Manual Binding Machine,Small Box,0.38,2009-11-13
4021.0,28738.0,2012-08-10,Medium,2.0,23.54,0.03,Regular Air,-14.467,8.6,6.19,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,2012-08-12
4022.0,28738.0,2012-08-10,Medium,10.0,1539.83,0.08,Regular Air,34.85,165.2,19.99,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,0.59,2012-08-11
4083.0,29120.0,2010-05-12,Low,43.0,1677.27,0.08,Regular Air,528.7935,40.98,7.47,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37,2010-05-14
4084.0,29120.0,2010-05-12,Low,21.0,1556.08,0.05,Delivery Truck,-41.77,70.98,26.74,James Galang,New Brunswick,Atlantic,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,2010-05-17
4157.0,29504.0,2010-09-23,Not Specified,20.0,1485.06,0.04,Delivery Truck,25.32,70.98,26.85,Richard Bierner,New Brunswick,Atlantic,Small Business,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Jumbo Box,,2010-09-25
4158.0,29504.0,2010-09-23,Not Specified,34.0,1211.18,0.1,Regular Air,208.4,38.76,13.26,Richard Bierner,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 1892,Small Box,0.36,2010-09-23
4300.0,30625.0,2010-02-08,Critical,37.0,478.94,0.04,Regular Air,10.557,12.53,7.17,Pauline Johnson,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,0.38,2010-02-08
4301.0,30625.0,2010-02-08,Critical,24.0,2429.09,0.06,Express Air,-20.67,105.29,10.12,Pauline Johnson,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box,0.79,2010-02-10
4376.0,31174.0,2009-03-26,Not Specified,20.0,4520.6,0.07,Regular Air,1944.38,225.04,11.79,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Medium Box,0.42,2009-03-26
4377.0,31174.0,2009-03-26,Not Specified,29.0,225.25,0.03,Regular Air,-7.59,7.84,4.71,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,Small Box,0.35,2009-03-29
4397.0,31302.0,2012-08-01,High,41.0,4648.64,0.04,Regular Air,1777.67,115.79,1.99,Jim Epp,New Brunswick,Atlantic,Small Business,Technology,Computer Peripherals,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Small Pack,0.49,2012-08-03
4490.0,31973.0,2011-05-12,Not Specified,15.0,404.54,0.03,Regular Air,43.99,26.64,5.3,Richard Bierner,New Brunswick,Atlantic,Small Business,Furniture,Chairs & Chairmats,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,Medium Box,,2011-05-13
4491.0,31973.0,2011-05-12,Not Specified,16.0,124.89,0.07,Regular Air,-111.17,7.28,11.15,Richard Bierner,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,2011-05-14
4511.0,32101.0,2009-12-26,Low,48.0,14567.15,0.04,Delivery Truck,3799.59,291.73,48.8,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Jumbo Drum,0.56,2009-12-30
4625.0,32929.0,2011-05-02,Low,8.0,44.56,0.05,Regular Air,4.81,5.68,1.39,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,2011-05-06
4626.0,32929.0,2011-05-02,Low,13.0,152.14,0.09,Regular Air,-26.87,12.21,4.81,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Storage & Organization,Portable Personal File Box,Small Box,0.58,2011-05-07
4690.0,33414.0,2012-02-10,Not Specified,9.0,37.22,0.03,Regular Air,-2.76,4.13,1.17,Phillina Ober,New Brunswick,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,Newell 31,Wrap Bag,0.57,2012-02-10
4860.0,34596.0,2011-08-31,Critical,39.0,302.09,0.05,Regular Air,-67.09100000000001,7.68,6.16,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,2011-09-01
4984.0,35457.0,2009-12-07,Low,45.0,3286.27,0.02,Regular Air,1102.58,70.97,3.5,Georgia Rosenberg,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,2009-12-14
5046.0,35940.0,2010-05-27,Critical,47.0,136.63,0.03,Regular Air,-162.61,2.88,5.33,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Labels,Avery File Folder Labels,Small Box,0.36,2010-05-30
5115.0,36449.0,2010-09-05,Not Specified,43.0,927.82,0.02,Regular Air,255.03,20.24,6.67,Bruce Stewart,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,2010-09-07
5116.0,36449.0,2010-09-05,Not Specified,27.0,123.37,0.09,Regular Air,-6.69,4.71,0.7,Bruce Stewart,New Brunswick,Atlantic,Corporate,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8,2010-09-08
5242.0,37313.0,2012-07-02,Not Specified,44.0,3304.38,0.0,Regular Air,-634.49,70.71,37.58,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,0.78,2012-07-03
5243.0,37313.0,2012-07-02,Not Specified,17.0,908.412,0.07,Express Air,-71.192,65.99,8.99,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Technology,Telephones and Communication,V 3600 Series,Small Box,0.58,2012-07-04
5249.0,37348.0,2009-06-13,High,33.0,551.67,0.08,Regular Air,25.44,17.15,4.96,Maribeth Dona,New Brunswick,Atlantic,Home Office,Office Supplies,Storage & Organization,Advantus Rolling Storage Box,Small Box,0.58,2009-06-16
5271.0,37510.0,2009-03-08,Critical,15.0,2466.02,0.02,Regular Air,243.73,161.55,19.99,Richard Bierner,New Brunswick,Atlantic,Small Business,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,2009-03-08
5304.0,37762.0,2012-06-06,Medium,20.0,135.02,0.02,Regular Air,-60.69,6.48,6.74,Anemone Ratner,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 215,Small Box,0.37,2012-06-07
5439.0,38628.0,2011-10-29,Low,23.0,667.9979999999999,0.06,Regular Air,251.262,35.99,1.25,Nora Price,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,Accessory23,Small Pack,0.36,2011-11-03
5465.0,38848.0,2012-12-16,High,6.0,259.52,0.06,Regular Air,45.203,43.41,2.99,Nora Price,New Brunswick,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,Satellite Sectional Post Binders,Small Box,0.39,2012-12-17
5490.0,38950.0,2011-07-02,Not Specified,24.0,109.23,0.02,Regular Air,-100.579,4.38,6.21,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Acco 3-Hole Punch,Small Box,0.37,2011-07-03
5491.0,38950.0,2011-07-02,Not Specified,39.0,74.0,0.08,Regular Air,-20.6,1.89,0.76,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Rubber Bands,Revere Boxed Rubber Bands by Revere,Wrap Bag,0.83,2011-07-03
5492.0,38950.0,2011-07-02,Not Specified,30.0,288.45,0.03,Regular Air,-5.98,9.31,3.98,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,Small Pack,0.56,2011-07-05
5578.0,39521.0,2009-08-09,Low,28.0,112.35,0.1,Regular Air,31.27,4.13,0.99,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Labels,Avery 491,Small Box,0.39,2009-08-13
5698.0,40289.0,2012-11-26,Not Specified,26.0,78.09,0.01,Regular Air,19.63,2.88,0.99,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Labels,Avery 474,Small Box,0.36,2012-11-27
5699.0,40289.0,2012-11-26,Not Specified,4.0,42.77,0.04,Regular Air,-1.19,10.14,2.27,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,2012-11-27
5739.0,40775.0,2010-11-17,Low,23.0,279.63,0.07,Regular Air,61.69,12.58,5.16,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,2010-11-22
5794.0,41094.0,2009-01-06,Low,46.0,298.97,0.09,Regular Air,-225.86,6.48,8.73,Maribeth Schnelling,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 227,Small Box,0.37,2009-01-08
5795.0,41094.0,2009-01-06,Low,6.0,159.05,0.05,Regular Air,-153.46,20.34,35.0,Maribeth Schnelling,New Brunswick,Atlantic,Corporate,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,2009-01-10
5808.0,41186.0,2010-11-22,High,13.0,142.12,0.01,Express Air,54.91,9.78,1.39,Aleksandra Gannaway,New Brunswick,Atlantic,Corporate,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,0.39,2010-11-24
5830.0,41351.0,2010-09-23,Not Specified,48.0,8273.2795,0.08,Regular Air,2461.311,205.99,8.99,Katherine Hughes,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,2010-09-24
5861.0,41605.0,2010-12-25,Medium,4.0,114.57,0.02,Regular Air,-29.9805,24.92,12.98,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,2010-12-26
5875.0,41667.0,2012-06-20,High,18.0,1062.2195,0.03,Regular Air,132.372,65.99,5.31,Richard Bierner,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,3390,Small Box,0.57,2012-06-23
6068.0,42982.0,2012-07-27,Low,12.0,1318.34,0.02,Express Air,464.05,105.34,24.49,Brendan Sweed,New Brunswick,Atlantic,Consumer,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,2012-08-05
6172.0,43745.0,2010-11-01,Low,5.0,128.59,0.07,Regular Air,-15.17,25.98,5.37,Laurel Elliston,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,2010-11-08
6173.0,43745.0,2010-11-01,Low,1.0,4.97,0.04,Regular Air,-4.91,3.55,1.43,Laurel Elliston,New Brunswick,Atlantic,Corporate,Office Supplies,Rubber Bands,"Acco Clips to Go™ Binder Clips, 24 Clips in Two Sizes",Wrap Bag,0.38,2010-11-05
6234.0,44167.0,2012-01-30,Critical,23.0,3194.05,0.08,Regular Air,608.52,142.86,19.99,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Storage & Organization,Letter Size Cart,Small Box,0.56,2012-01-31
6349.0,44997.0,2011-09-28,Low,46.0,88.1,0.03,Regular Air,-161.61,1.76,4.86,Katherine Hughes,New Brunswick,Atlantic,Consumer,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,0.41,2011-10-02
6392.0,45408.0,2010-12-26,Low,25.0,716.99,0.05,Regular Air,174.06,29.89,1.99,Maribeth Dona,New Brunswick,Atlantic,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,2011-01-17
6449.0,45924.0,2010-12-21,Low,1.0,27.44,0.02,Regular Air,-11.7645,24.95,2.99,Laurel Elliston,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,0.39,2010-12-26
6548.0,46565.0,2011-06-22,Not Specified,16.0,4691.27,0.05,Express Air,1196.72,300.65,24.49,Laurel Elliston,New Brunswick,Atlantic,Home Office,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52,2011-06-22
6549.0,46565.0,2011-06-22,Not Specified,50.0,804.14,0.1,Regular Air,-25.27,17.67,8.99,Laurel Elliston,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2011-06-23
6550.0,46565.0,2011-06-22,Not Specified,8.0,567.51,0.01,Regular Air,-255.55,64.65,35.0,Laurel Elliston,New Brunswick,Atlantic,Home Office,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8,2011-06-24
6593.0,46916.0,2011-10-03,High,40.0,103.79,0.03,Regular Air,37.85,2.61,0.5,Nora Price,New Brunswick,Atlantic,Home Office,Office Supplies,Labels,Avery 479,Small Box,0.39,2011-10-05
6594.0,46916.0,2011-10-03,High,40.0,2108.21,0.03,Regular Air,273.61,51.75,19.99,Nora Price,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,0.55,2011-10-05
6634.0,47173.0,2009-09-01,Not Specified,41.0,277.0745,0.03,Regular Air,-128.436,7.99,5.03,Aleksandra Gannaway,New Brunswick,Atlantic,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2009-09-03
6649.0,47271.0,2011-07-28,Medium,44.0,221.42,0.03,Regular Air,-142.02,4.98,4.62,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,2011-07-29
6712.0,47815.0,2012-12-30,Not Specified,45.0,580.96,0.08,Regular Air,-33.47,13.73,6.85,Jim Epp,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,0.54,2012-12-30
6727.0,47909.0,2010-03-09,Medium,38.0,185.19,0.07,Regular Air,-175.62,4.98,7.44,Dean Percer,New Brunswick,Atlantic,Home Office,Office Supplies,Paper,Xerox 1922,Small Box,0.36,2010-03-09
6728.0,47909.0,2010-03-09,Medium,22.0,220.26,0.07,Regular Air,-35.95,10.23,4.68,Dean Percer,New Brunswick,Atlantic,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,2010-03-10
6729.0,47909.0,2010-03-09,Medium,48.0,843.03,0.08,Regular Air,419.895,20.99,0.99,Dean Percer,New Brunswick,Atlantic,Home Office,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,2010-03-11
6823.0,48609.0,2010-02-24,High,26.0,176.34,0.0,Regular Air,-103.32,6.48,7.86,Pauline Johnson,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 213,Small Box,0.37,2010-02-25
6824.0,48609.0,2010-02-24,High,5.0,186.5,0.04,Express Air,4.160000000000011,37.44,4.27,Pauline Johnson,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Prismacolor® Professional Thick Lead Art Pencils, 36-Color Set",Wrap Bag,0.46,2010-02-25
6833.0,48643.0,2012-10-18,Medium,14.0,9171.71,0.06,Delivery Truck,2636.01,808.49,55.3,Laurel Elliston,New Brunswick,Atlantic,Home Office,Technology,Office Machines,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Jumbo Drum,0.4,2012-10-20
6834.0,48643.0,2012-10-18,Medium,6.0,18.05,0.06,Regular Air,0.13,2.88,0.99,Laurel Elliston,New Brunswick,Atlantic,Home Office,Office Supplies,Labels,Avery 474,Small Box,0.36,2012-10-20
6835.0,48643.0,2012-10-18,Medium,50.0,2896.3579999999997,0.0,Regular Air,583.4970000000001,65.99,8.99,Laurel Elliston,New Brunswick,Atlantic,Home Office,Technology,Telephones and Communication,StarTAC Analog,Small Box,0.6,2012-10-20
6923.0,49380.0,2012-05-04,Medium,11.0,22145.37,0.02,Regular Air,6138.48,1938.02,13.99,Jocasta Rupert,New Brunswick,Atlantic,Consumer,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,0.38,2012-05-06
6946.0,49607.0,2009-05-04,Medium,6.0,1056.6435,0.06,Regular Air,-586.201,205.99,8.99,Georgia Rosenberg,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,2009-05-05
6977.0,49862.0,2012-09-12,Not Specified,24.0,75.73,0.07,Regular Air,29.46,3.15,0.5,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Labels,Avery 520,Small Box,0.37,2012-09-14
7033.0,50209.0,2010-09-10,High,34.0,1863.02,0.03,Express Air,823.26,55.48,6.79,Brendan Sweed,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,2010-09-12
7034.0,50209.0,2010-09-10,High,2.0,53.3,0.0,Regular Air,-46.2,20.89,11.52,Brendan Sweed,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,"Iris® 3-Drawer Stacking Bin, Black",Small Box,0.83,2010-09-11
7066.0,50432.0,2009-06-07,Low,7.0,2161.36,0.02,Delivery Truck,-92.37000000000006,284.98,69.55,Jim Epp,New Brunswick,Atlantic,Small Business,Furniture,Chairs & Chairmats,Global Commerce™ Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6,2009-06-12
7067.0,50432.0,2009-06-07,Low,45.0,2494.92,0.08,Regular Air,816.72,55.48,14.3,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 194,Small Box,0.37,2009-06-09
7076.0,50500.0,2011-09-06,Low,11.0,64.86,0.0,Regular Air,22.05,5.43,0.95,Lisa DeCherney,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,0.36,2011-09-10
7077.0,50500.0,2011-09-06,Low,45.0,109.39,0.07,Express Air,16.31,2.47,1.02,Lisa DeCherney,New Brunswick,Atlantic,Consumer,Office Supplies,Rubber Bands,Staples Paper Clips,Wrap Bag,0.38,2011-09-06
7093.0,50626.0,2009-10-20,Medium,18.0,3267.41,0.0,Delivery Truck,248.19,170.98,35.89,Dean Percer,New Brunswick,Atlantic,Consumer,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Jumbo Box,0.66,2009-10-21
7094.0,50626.0,2009-10-20,Medium,42.0,26126.92,0.04,Regular Air,9498.6,599.99,24.49,Dean Percer,New Brunswick,Atlantic,Consumer,Technology,Copiers and Fax,Canon PC1080F Personal Copier,Large Box,0.5,2009-10-22
